product/productId,product/title,product/price,review/userId,review/profileName,review/helpfulness,review/score,review/time,review/summary,review/text
2,Jabra EarGels - Clear,9.70,915,Bbrc,0/0,5.0,1230249600,Excellent for use with The New Jawbone,"These eargels work with the Aliph The New Jawbone, or Jawbone 2, or the slim jawbone. I found that the earbuds provided from Aliph did not suit my ear. It was not secure even with the earloop attached. These did the trick. It was a gamble at first since i found barely any reviews on such a product with its compatibility with the New Jawbone, but it worked out for the best. These are not made for the jawbone so you are relying on its snug fit to stay in place. I removed the original eargel and replaced these onto the unit. It is snug enough for me to use without the earloop. Also its design makes the eargel stay in place in your ear. It may be tricky to fit in your ear at first but in time you'll get the feel for it. It fits my ear perfectly with the largest size. As a bonus you get multiple sizes. This is an excellent solution for those that don't have the right ear for the original gels provided for the New Jawbone.On another note it attracts dust because it has the silicon feel. Washing with water fixes it right up.This review is based upon purchase through Amazon and ownership for more than half a year."
2,Jabra EarGels - Clear,9.70,834,Michele,0/0,5.0,1228521600,Jabra Ear Gels,"These were recommended for use on my Jawbone hands-free headset, and they work great. The variety of sizes and left/right ear options let me find the one that was just right for me."
2,Jabra EarGels - Clear,9.70,912,Terryann M. Allison,0/0,4.0,1223769600,These work pretty well,"I have small ears, so the only one I can use is the small, and it is still not small enough. But the only way I can wear my bluetooth is with the Jabra eargel. So they work pretty good!"
2,Jabra EarGels - Clear,9.70,743,Debbie B.,0/0,5.0,1223510400,These things saved my Jawbone 2,"I have a Jawbone 2 from Aliph. Love the headset, but the fit stinks for me. It just wouldn't securely fit my ears. The Jabra EarGels saved me."
2,Jabra EarGels - Clear,9.70,534,"Mr Pontiac ""Pongto""",0/1,3.0,1259971200,Eargels,"I can't seem to get any of them to securely fit my ear. Otherwise, they are fine"
2,Jabra EarGels - Clear,9.70,383,"Larry L. Powell Jr. ""godsson""",0/1,5.0,1258848000,great product,people should buy headsets to fit these things bc they are so essential..A must have for any headset that will fit them
2,Jabra EarGels - Clear,9.70,898,Audrey L. Schwendeman,0/1,3.0,1256601600,JABRA EARGELS,"PRODUCT OK--HOWEVER I ORDERED THE WRONG THING, SO IT DOES NOT FIT MY BLUETOOTH EAR PIECE."
2,Jabra EarGels - Clear,9.70,812,"Jimmy B. Lam ""JL""",0/1,1.0,1251590400,THE UNCOMFORTABLE FEELING OF HE JABRA EARGELS.,"I have a jawbone headset, before I have read some review on the website everyone is recommend to buy the jarbra eargel to go with my jawbone, I found that is very untrue, before I was using with the hook, my jawbone never fell out of my ear, but when I first wear my jawbone with eargels. it kept on fell out of my ear. so I stop using them, to me a a waste of money, I like my jawbone the way it is. and it's comfortable for my usage as well. could be happy than that."
2,Jabra EarGels - Clear,9.70,739,"Michael J. Chase ""MIKE C.""",0/1,1.0,1227571200,POOR,GOT THIS PRODUCT TO USE WITH A BLUETOOTH. NO INSTUCTIONS ON HOW TO FIT OR USE IT.SIZES DIDNT FIT MY EAR.
2,Jabra EarGels - Clear,9.70,474,"H.R. ""Very Picky Person""",0/1,4.0,1226275200,Great Item,I am very happy with this product. They are very comfortable and come with 3 diffrent sizes that should work for most people. My only gripe is that they don't fit every single diffrent headset out there. They worked great for mine but I need a new one and I noticed that only about half of the bluetooth headsets out there will fit these.
2,Jabra EarGels - Clear,9.70,650,P. Andrews,0/1,1.0,1217548800,Preset sizes just don't fit,The title says it all. Preset sizes of the EarGels just don't fit my ears. The tube that directs sound does not go in my ear canal far enough and the hook that is supposed to hold the unit in your ear will not hold it in mine. None of the 3 sizes of gels made a difference.Try before you buy if possible.
2,Jabra EarGels - Clear,9.70,465,"Jelly ""jelly""",1/3,5.0,1229040000,?????????????,"Bought them for a Jawbone 2, but they were too big for the earpiece. I got the minigels"
2,Jabra EarGels - Clear,9.70,706,"Jose L. Mendez ""wise wizard""",2/5,5.0,1178323200,The REAL Jabra earbuds,"""Jabra EarGels are designed to channel sound directly into the ear for perfect reception, so conversations sound clear and natural at both ends of the call. They are made of a translucent = BLUE =, soft material shaped to sit snugly in your ear for a comfortable and secure fit. Jabra EarGels are hygienic and washable and come six in a pack - three sizes for left and right ears.""That is from the Jabra website. I just added something to the blue so it would stand out and put it in CAPS. That's probably why you guys are having problems, maybe they are fakes (the clear ones). Thought I would mention it. I haven't bought any but was looking into it. What bluetooth earpieces does it fit?"
2,Jabra EarGels - Clear,9.70,460,jbyers,0/2,1.0,1290038400,Didn't fit,"Although good quality product, it doesn't fit my ear at all. None of the sizes fit comfortably or snug. I can't use it at all and just wasted my money."
2,Jabra EarGels - Clear,9.70,891,Thumoeides,0/0,4.0,1124755200,Use for iPod earbuds,"These work great for keeping the earbuds comfortably in place while allowing one to hear others speaking, say in a grocery store. Of course they do not provide audiophile quality sound, but they're great for listening to podcasts while doing the shopping.The only downside is they are bulky and so do not fit in any earbud holder while not in use. Taking the eargels off to store the earbuds off is possible but difficult enough to be annoying."
2,Jabra EarGels - Clear,9.70,97,Marco A. Galvan,1/2,3.0,1229385600,Jawbone 2 W / eargels,"I ordered the eargels for my Jawbone 2 bluetooth, the product was good, but I didn't like the way the Jawbone sat on my ear. The eargels worked great, not needing the ear loops, but with the eargel adaptor in my ear, it pushed the bluetooth out, and I thought it looked wierd."
2,Jabra EarGels - Clear,9.70,677,Muhammad N. Iqbal,1/2,3.0,1225065600,Jabra EarGels - Clear,"Good product after I figured out how to use them. Works very well with the Samsung WEP200 headset. Came with no labels i.e., left, right, etc. or instuctions so took a little while to figure out how they would work. A small piece of paper with a few pictures and labels would have helped out tremendously. If my impatient son or daughter would have bought them they would have returned them as unuseable."
2,Jabra EarGels - Clear,9.70,244,Adam L. Collopy,1/2,1.0,1207353600,"Doesn't fit well at all, hard to get into ear.","I bought these to help with what I've read, to get the Jawbone to fit better. These ear pieces were hard to get into the ear no matter what size I tried. For a wireless earpiece you want to be able to get it on and off your ear quick if you need to, and these prevent you from doing so."
2,Jabra EarGels - Clear,9.70,94,John Whipkey,1/2,2.0,1186617600,Not for my application,"I was misled by a user review that indicated the gels would help my new Jawbone stay in my ear without the hook. The gels would stay in my ear but came off my headset, allowing it to fall to the ground. These may be OK but not for my application."
2,Jabra EarGels - Clear,9.70,416,"CARLOS E. RODRIGUEZ ""Woody Allen fan""",2/4,3.0,1336435200,It will be yellow after some months. It's just an eargel don't expect anymore,"If you are planning to buy it, I can guess you have bought an ""extraordinary"" Jawbone. I don't know if Jabra and Jawbone are a society but it is the only one option you have to get the handsfree in your ear.I think there are several ways you can use this gel to keep your headphones comfortable in your ear, however it has to be perfectly round and inch of diameter and no more than five milimeters of depth.If you are planning to buy them because you are planning to use it with a ""wonderful"" Jawbone, please consider other market options for BT handsfree.However if you have a very unconfortable and little headphones or an already bought Jawbone, it would be your unique solution. But maybe you won't ever need it if you look for a better BT handsfree device."
2,Jabra EarGels - Clear,9.70,964,unknown,2/4,5.0,1057708800,You only need 1 size,"I cannot find where to buy my size and which ear I use my eargel. What in the world are you supposed to do with 3 sizes and 3 sides when you most likely will only use 1 size and 1 side??The product is comfortable and without the use of a boom mike makes this product number 1, except for being able to buy the right size eargel replacements."
2,Jabra EarGels - Clear,9.70,297,"Carol Anne Ogdin ""50+ years as hardware & sof...",0/1,1.0,1311724800,Not a trustworthy company,"I bought two sets of these. They're priced at $9.50. But, when they arrived, the price tag still stuck on the item says $2.99. Nice way to hide your ""shippign cost"" ($6.51) from your customers! This company goes on my ""Never Again"" list!"
